feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.3947567139050228,-0.4917516509352014,0.6476885381006925,1.5230298564080254,-0.23415337472333597,-0.2581389833276445,1.5792128155073915,0.7674347291529088,-0.467703359783957,1.008685623284699,0.07796566339459332,-0.46572975357025687,0.24196227156603412,-2.2711364376403864,-1.0895920189294777,-0.05664147688699439,-1.0128311203344238,0.3142473325952739,-0.9080240755212111,-2.3251290989333,0
1.0282175735842443,-0.3393288628415824,0.06752820468792384,-1.4247481862134568,-0.5443827245251827,0.5287704078165205,-1.1509935774223028,0.37569801834567196,-0.4575792501388493,-0.4009934035414876,0.18209573416135016,1.8522781845089378,-0.013497224737933914,-0.6359581780493326,0.8019067871295944,-0.8191468697024866,0.2088635950047554,-1.9596701238797756,-1.3281860488984305,-0.005736922356125551,0
0.8177948856595412,0.7662928740395779,-0.11564828238824053,-0.3011036955892888,-1.4785219903674274,-1.250165887681458,-0.4606387709597875,1.0571222262189157,0.487684241874193,-1.140247659059856,-0.3086482306757896,-0.38508228041631654,-0.6769220003059587,0.1540363032247839,1.4552026004196046,0.49878952416284106,-0.8392175232226385,-0.3092123758512146,0.33126343140356396,1.382145235565943,1
-0.701745194634562,-1.0189371219667693,-1.1063349740060282,-1.1962066240806708,0.812525822394198,1.3014726707043374,-0.07201012158033385,1.0035328978920242,1.0253611149081048,-0.4187314711668466,0.6657931567659472,1.5380365664659692,-0.03582603910995153,0.899013585684354,-3.105429504254515,0.912691549038791,0.08704706823817134,-0.29900735046586785,0.0917607765355023,-1.7670575061901304,0
0.08717229138620117,0.4223627923556412,1.477894044741516,-0.5182702182736474,-0.8084936028931876,-0.7236126664517943,0.9154021177020741,0.32875110965968446,0.9654042132583989,0.40471084442682437,0.48392129888940894,0.9686449905328892,-0.7020530938773524,-0.8551025266464596,-0.7100845196621045,-1.1754174488715354,0.29612027706457605,0.26105527217988933,0.0051134566424609,0.3143206081656981,0
-1.5199821839592715,-0.5646615897192971,-0.3427145165267695,-0.8022772692216189,-0.16128571166600914,0.694116445930433,1.8861859012105302,0.17457781283183896,-0.2795014511283188,0.014073585855798917,-2.2599576801638808,-0.026513875449216878,0.06023020994102644,2.049270137336824,-0.25894252277547314,0.3475280634628722,-0.03471176970524331,-1.168678037619532,1.1428228145150205,1.0658675890129836,1
0.6344557876165834,-1.6069271417993494,1.4027943109360992,-1.4018510627922809,0.5868570938002703,1.7567929568765517,-0.9905363251306883,-0.5662977296027719,-1.2256545093112852,-0.30218795739354776,-1.1797184375843655,0.06856297480602733,-1.0623037137261049,0.8679987251656216,-1.4593762301884459,2.1655461665078373,-0.7832532923362371,-0.3220615162056756,0.8135172173696698,-1.2252529345973096,0
0.7710503301416265,0.6170193138570994,-1.6074832345612275,0.1846338585323042,0.2598827942484235,0.6738707198393444,-1.236950710878082,-1.3204566130842763,0.25804875442244274,0.36535436228044404,0.4384587296141783,0.34644820949697586,-0.6800247215784908,0.5106529985236511,-0.27571801906939863,-1.410399358839259,1.8657745111447566,0.4738329209117875,-1.1913034972026486,-0.6637576839275248,0
-1.136398637238341,1.348170877423685,1.158595579007404,-0.8206823183517105,0.9633761292443218,0.35094028347915607,0.82206015999449,1.8967929826539474,-0.7159586542907503,0.11677567009061773,-0.3435169179715988,-0.8158102849654383,-0.07710170941410412,-0.11647654929092055,0.10942606905191118,1.0792662044052763,0.01300189187790702,1.4535340771573169,-0.2646568332379561,3.4125935572639228,1
1.3311430883343456,-0.5991125074281718,-1.0708924980611123,0.4824724152431853,-0.22346278532585084,0.84128287111868,0.47323762457354485,-0.07282891265687277,-0.42623361054283343,-1.5897308202380078,-1.5597211913446272,0.8563987943234723,0.21409374413020396,-1.5823180630449292,-0.5254462084713218,0.08085985075494473,-0.883857436201133,0.1537251059455279,0.058208718445999896,-1.8713616497051766,0
