feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target,date
0.4967141530112327,-0.13826430117118466,0.28136559246439236,1.5881115691505006,-0.23415337472333597,-0.23413695694918055,0.6439772174575455,0.6239601443470256,-0.4694743859349521,0.5425600435859647,-0.46341769281246226,-0.46572975357025687,0.24196227156603412,-2.0296645911628497,-2.3406746575292736,-0.8935192583303475,-1.0128311203344238,0.04103815583375958,-1.5769341830054437,-1.2504783705198994,0,2020-01-01
1.4708743537097706,-0.21673716815812274,-0.6188243247798161,-1.6549436456348117,-0.5073151591607179,0.11943961752927015,-1.585240739801931,0.24116810011756162,-0.6280895250065498,-0.2613084557892032,-0.5959625676172651,1.846638074054303,0.0092388013896261,-0.6438640005879948,0.6153773563695412,-1.7231815482169468,0.21557982911055787,-1.598271572086556,-0.7008255906097547,0.4572688994755508,1,2020-01-02
0.748916304426333,0.18944358956797605,-0.12039393335813088,-0.25747348380905505,-1.404397912239893,-0.702812438365494,0.15882209097493938,0.9440651064578703,0.28872435641589556,-1.7022788555419432,0.33557101303318554,-0.3963607858599909,-0.6314569624114259,-0.7978950187811393,0.41649302293403967,0.21505988529790843,-0.8257874343278193,0.5296201010064909,0.5889029733518049,0.6558499523624541,1,2020-01-03
-0.46350326363445404,-0.15855340391785022,-0.9925555812266666,-1.65327863088083,0.9236843113571359,1.3817819702679364,-0.3401213095933099,0.3358778966240572,0.27931446558344797,-0.554001022590038,0.37862355731114655,1.5211230964561167,0.03235398390888638,1.0410844110600546,-2.434138795113865,0.7970080753713907,0.10718625399347857,0.19151573114905102,-0.15591272968452496,-2.4356335751372793,1,2020-01-04
-0.19878399757050896,0.39323954329299116,1.7580930292749262,-0.867622214357179,-0.6603338477995049,-0.4677117843394036,0.7596571543038757,0.7586975693134292,-0.6394861876439821,0.634715743769015,0.12004327379672253,0.9461017003204772,-0.6111791205025611,0.815831575753682,0.5733967315299128,-0.2752285410506896,0.3229614245499768,0.30886973036175575,-1.1913657265692474,-0.8611620728469845,0,2020-01-05
-1.3892717120277687,-0.3755087683055828,-2.645670356079819,-0.4620863090717656,0.023831131898258473,0.446590297940867,1.0320037633329675,0.19421333920489758,0.12045090760236607,0.07729484829865016,-1.8900718974501567,-0.054680129084197726,0.17377009701079157,2.7774468593774566,-0.39897158584157755,0.5246525572127353,-0.0011781707077164263,-0.7162037609802081,0.412477105926507,0.6872887880787747,1,2020-01-06
0.8223348996556756,-0.8552560815357987,1.4177455104901449,-2.818047707551817,0.8088758283102554,2.24147783431083,-1.098715582310836,-1.2151381405382429,-0.06478297800026483,-0.3214888225503221,-1.5162357415517456,0.03478232491302777,-0.9261329432071058,0.5018534398580026,-0.5741237042416932,1.5261923117313503,-0.7430391243140414,0.15172643545941922,0.5171601732485187,-1.0578568712838128,1,2020-01-07
0.2639581539145483,1.3702512393133999,-1.6571351192265849,0.24960625753064047,0.5187372186707696,0.8413141576885276,-1.5685853164564396,-1.5968719873702408,0.3302187044944227,0.5091619394604859,0.2906426488494252,0.3070634383564317,-0.5212650810605397,1.0583001137102737,0.2991930436574163,-0.3883077288745632,1.912654996955711,0.5382216724304633,-0.9443872354528966,0.7983070555106899,0,2020-01-08
-0.9329982762729112,0.8591495556175314,0.5114902174022542,-0.15869913143819175,1.2589890586539778,0.48072532889307223,0.5070776805750397,1.5917497324131213,-0.46434546430209733,-0.5114333267547315,-0.8436498238950292,-0.8607871975418362,0.10419781689746631,-0.32186001101148637,0.39873099425152403,0.5736867280532063,0.0665320797162068,1.5157478137578835,-0.5043678603259236,2.3112383397720864,0,2020-01-09
0.6725243911384965,-0.7761597144082724,-1.4074763380814765,0.9069683282274732,0.10882050312592875,0.7903797840578571,0.009335762944374049,0.12066747274870086,-1.092923849772198,-1.2424928902195491,-0.3949438777940021,0.8058434213742511,0.41787721579008813,-0.7321176150804601,-0.19510025410501244,-0.26587608921336225,-0.8236965216987966,-0.12558291277663114,0.06964133669683087,-1.4639308152722281,1,2020-01-10
0.4098050981600031,0.6506887570010339,1.3332230458429275,1.7310498013103404,-1.008814801308964,-0.8530313512461263,0.03979105151394813,0.4020304347252827,0.24181412960008347,4.155054058196633,0.6281586803730176,1.0794471851189307,1.1802063003924828,0.08835937264726135,-0.0657898444813017,0.6133037350572272,-0.7060549027135928,0.1604331481596315,-0.6694379219426156,-0.26574482874455063,0,2020-01-11
2.371822618025508,-1.7684839917862971,0.5954173833878879,-1.1733958172292223,-0.06661600733153106,1.1821359398352622,-0.26078803328840344,-0.631939085992842,-1.015563698487891,1.011796121161023,-0.6674117714399584,0.1547941233086712,0.2941276409026941,-0.7518130091261297,1.9577489035544406,0.28737471561385,-1.9517865545131208,0.08344034865937945,-0.5399242848932302,0.3273835238595939,1,2020-01-12
-0.7302261760940999,-0.007110597167607785,0.34403557976134447,2.157457333676955,-0.7586401161241272,-0.23294923173716836,-0.7123399941135248,-1.2592142358992888,1.438252422274712,0.7669543222658995,-1.1922538368606839,0.8506702280526072,2.392986560624023,0.05930092781362051,-0.7167845943381163,-1.1704843881746279,1.3468268840077475,-1.2176862921944722,-0.20711221844839567,-0.48667255248864094,0,2020-01-13
-0.8595226177796503,0.056909906404938704,-2.959373892527331,-1.319967746617824,0.22529687553997974,-1.1378917506409307,0.2626755555892635,-1.2224543992147636,-0.7940959435449647,0.5223767549452007,1.515566205134838,-1.5085606824042879,1.45618509927278,-0.35546246496378875,-1.337868247666398,0.44471953593830876,0.28550678249421857,-1.0945826502795777,-0.01781117768295537,-0.8046466541308498,1,2020-01-14
0.1860198591121694,0.7873372416192833,2.5664182652030023,-0.8360371623906234,2.646964643006922,-1.8338864079768928,-1.250206406119472,0.7557057068528822,-0.0998094791421772,-0.20151952285562835,-0.12818001580793847,-0.5711841616337227,-0.2742428582787352,1.324450669530444,0.73786819355612,-0.1716952985512411,0.9925476393443513,0.2633919899901087,1.1237423264102842,0.13399051588780805,0,2020-01-15
-0.7514178747456937,-0.42624415891887724,0.43658529303002774,1.3420777631319685,0.5289426653325477,0.2438070438266377,0.737926240772713,-0.8120821942012517,0.1396534223937413,0.24840237794837616,-0.13210414782749189,1.015132715147762,1.1625415411866336,0.35820792696923837,2.1761615511053813,0.5148545860467006,0.7813684216445844,-0.8082781148725231,1.6386155031798841,-0.5243064664787467,1,2020-01-16
0.17962628532545158,0.7377803656738807,-0.8966108494229217,2.273294444042093,-0.4204240922045176,-1.0794645894072679,1.325293426440682,0.9079164883666535,0.19014802203586462,1.1082177864970986,0.07894959255246747,-0.9863339699397027,0.43482898867482267,-0.6435890906347295,1.4457889098613435,0.3043662132959384,-0.719649356222951,1.0114776029288253,0.8887418476447619,-1.224534767246565,1,2020-01-17
-0.7345597232959289,0.3949503036926837,-0.4149051437480097,0.49802532370225927,0.15012939083688825,0.3749822126779888,-2.4680842575372766,-1.4375840189221698,-1.178821613331183,0.2955556259556928,0.4077067215219868,1.3808682599550608,1.2384724703126844,-0.6291659924947421,-0.6014134678633603,0.16711387312793013,0.09372950337081426,-0.07351848883359133,0.28791747393506795,-1.100382465260961,1,2020-01-18
0.6120133189370558,1.6925922122382842,0.7373066468261036,1.1432353829656634,1.346700862341494,-0.25011824966095225,0.1847409859556596,0.6042829533681074,-0.388977224118495,-0.23503216853397302,0.126894597503233,0.39813072557666296,1.8536273163189094,0.935936915823585,1.5158415968222123,-0.6895019915884868,0.9909181993826638,-0.09373852338855174,1.931526890794567,0.10368069667203428,1,2020-01-19
-0.7420745046889392,-0.431001507354817,-2.6323123171434046,-0.8089370372683382,-0.06738240499086567,0.3096254678082384,0.8227780000730002,1.9056058076322793,0.4376316402773846,-0.010115735706423878,-0.7904635025247864,0.3867023853030442,-0.8962028910292312,1.9524611601015647,1.2599808316112528,0.12023488567957377,-1.588224190877569,1.414090091475597,0.1785630118116976,1.1634626216680315,0,2020-01-20
-1.4918267606673206,-0.42250122192725037,-1.1493356820352139,0.7140941787484955,0.2766718855317391,0.790168414224672,-1.5658380897537798,0.41279314392282895,-0.41849103782995833,1.1098637041457318,0.8251132777023722,-1.235176081167751,-1.0886681631324966,0.6745936849186529,0.20973378076670407,-0.5507899054662835,1.6823306817763888,0.4501783876437671,0.8279677990859977,-0.659356373859599,1,2020-01-21
2.168274046944617,1.9406393391059331,-0.2007653182953894,1.7848698459933918,1.4068836854452398,1.543992023268693,-1.5716411432864568,1.0887624147018744,0.4937950547536881,-1.134859790823945,-1.0642333843174416,-2.155049733026963,0.1973173257974794,0.00824961593418816,1.5992450502302185,1.1956257179844538,1.7660159657505428,-1.3061726931817093,-1.560273325829063,-0.6794636591035532,1,2020-01-22
0.496487102095786,0.16096770269576233,-3.1472105888742106,1.2594377071846004,-0.5084184792901465,0.8530280368957666,0.23566576132124256,-1.5776145280534914,-1.1041801423911597,-0.4070698415442918,0.061851276564463646,0.8340764463005946,-0.4978678547886076,0.013873399497571576,-0.10078771388489405,-0.7679085603487021,0.03654288725512278,-1.5519092153710683,-0.3210354648653382,-1.7907382933297142,1,2020-01-23
2.082011276981506,0.23722645917068425,-0.33881217951538245,0.6793526315643105,0.7180288587812481,-0.02966818159599896,0.2516661269855384,0.7002443223780553,-1.146331982617879,0.10438992408113346,-0.1450385358947946,-2.4281985114974978,-1.0063495003356762,0.853432784392542,1.5132590717120653,0.5703213777657992,0.7262519321073799,0.21824436750784781,3.057728774215021,0.6184415222324287,1,2020-01-24
-0.005799334837824549,-0.7453433121036002,-1.6102444417106487,1.0606831531787844,0.10806441809133083,-1.2230575706277897,-1.3919792936512296,-0.6816755451688851,1.0459665372846025,1.5897043052107027,0.12749988111962926,1.3484937543902928,0.6070360838266297,-2.1869793307026058,1.0261102110262321,1.1298229702844995,-0.8814827717713786,-0.3497293412604847,-0.30886638868280697,-1.9672337348405236,1,2020-01-25
1.0530942098703944,2.1277790373872856,-2.2227355546138625,1.292016468832585,0.24757305592578993,-0.2800878338076474,-0.9072897363752335,-0.7585885151525262,-0.6178172726513854,-0.09524582427666783,0.41136432192763794,-0.18682151980137335,0.31138233918680264,-1.065939536100573,-0.6627772700254712,1.8492934756077335,0.6626934879908947,-1.2459445343603561,0.13627874125054712,-0.0793279428606575,1,2020-01-26
-1.5377252385319482,0.7698162075057938,-0.6492303812522723,0.9119992997637738,0.16848905245744816,-1.5900585351755478,-2.438555727445798,0.0717371323728363,-0.43159268238471893,-0.14119770338084026,0.7849095871673859,-1.8031949213828973,0.5047431928755588,-1.358086906835331,-0.08901452788615827,0.5543207211210207,-0.69268181370702,-0.8414369584078628,0.8684686141753682,-1.4559303341515886,1,2020-01-27
0.9720992012757648,-0.8952315476372616,0.029403168497211862,1.9115681897931638,-1.506641590004723,-0.5743431388997012,0.7802512041600081,-0.14912513991482834,-0.3449510711867326,0.18631484239764873,0.23829026014351423,-0.3024004132916216,1.758921304661179,-0.9937369196672767,0.15156015302310794,-0.009989937578911687,-0.3139792417072905,-0.03883261471661176,0.22976603863182143,-0.7477392869613799,1,2020-01-28
0.43087136168087226,2.3178184171679965,0.7395045954275188,-0.7559692315389566,2.199183727811934,-0.17785422178600907,-2.646929052094793,-0.723263383867156,-2.611469156859084,0.46572579154505384,0.1754749694765776,1.5247104856711844,0.9382002169237276,-0.161252408636202,1.6943431645391063,-1.851867630588153,0.4150750147448432,0.9609101923628605,-2.0307692059564575,0.3410102995438936,0,2020-01-29
0.4842434105383463,-0.1650075955354755,-0.3643294926569259,2.7224579331726675,1.212505313150307,0.48604922145268703,-0.7655564035491299,-1.0624292923298455,0.06528664503132453,-0.012155431815720097,0.233950787823907,-0.6343417251244801,1.1101973745382403,-0.23954613124645954,1.2623362496571766,-0.03109077610694165,-0.08464507863921131,-0.7940740103211198,-1.0585509063061385,-0.030084477144611987,0,2020-01-30
0.9073459258994327,-0.6641045253054513,-0.16958257897294726,2.850783748701472,1.4764358213913809,2.1221683647871616,-0.4757142250818147,-1.4074403967278435,-2.5679261758228167,2.3664035031922195,0.8220490876860211,-0.2171786908967024,0.9309357989859588,-1.3462335793323705,2.6160706233719067,-0.23046068933615715,0.3003278782743328,-0.2487455805176425,0.880331304305358,-0.6001691762613347,1,2020-01-31
-0.6355482948555949,0.7372248338659773,1.661955958880652,1.9899655324915355,2.688232354315631,-0.2583647712212874,-1.6303903980279044,0.2734082342656424,-0.7574158288453634,1.99071507050225,-1.5195123109196536,1.3630957670174124,0.5125076867782988,-0.9472981667429319,-1.5161992619708657,-1.325313209713687,1.0197386425031094,-0.17579172816584437,-0.4479430146759058,-2.93360788796302,1,2020-02-01
-0.17633239278050292,1.9423863190438748,0.2922093986561124,-0.32909177761186115,0.8810208582810934,-0.012461853480735585,-3.6389526142267896,0.029141000232064562,-1.067781449218101,1.6186198024577472,2.0271464031529116,0.9553006382773424,0.42096802650853554,-1.3511147565479618,2.2726358519757013,0.37545726771029464,0.21606201426603158,0.5497223640522247,1.3782298803705686,-1.4305702191207779,1,2020-02-02
-0.40972749775310857,-0.265975723592084,-0.7564971182016031,0.34299825527834904,0.44530025209551116,0.37403325527841025,-1.1234743877369118,1.394695975890334,-3.51128764153747,2.03952774436375,1.4294816964359989,-2.2494122994378447,0.3662969653239206,-0.7316306042952267,-1.3911164267746168,-0.723864476865078,-0.902950808442372,1.8963980012096726,1.603377829564348,-0.307417038774337,0,2020-02-03
0.8900436076201295,-0.8407425284658596,-1.2970200123757167,1.4945968538806023,-0.03294511187777882,0.9878713321216017,-0.8400524951823573,-0.378401733440169,-0.17258695764921905,1.4176013554977334,-0.17239614604114634,0.9786036776243565,-0.35317016039775917,0.6250779939958158,0.32690297731330004,0.050765220038142767,0.5391760081513846,-1.8866935439780792,1.2963022966279079,-0.8809707256161461,1,2020-02-04
-0.3499608221411405,1.3446496166202193,-1.2966352871868225,0.4019451230806188,-0.33676452994703476,0.8880793746495665,-1.9655957405649618,1.9884821449666694,-2.98845711898836,2.6948134742582104,0.4047274464029917,-0.2820882411781341,0.2016575734340894,-0.040573036275493815,0.3350275247720832,1.311668435667893,0.33261222306569843,0.9287201676510889,-0.09477996678463288,-1.7265354031795526,1,2020-02-05
0.48490704468446477,-1.4072941810786475,-2.443521472035913,1.3722208013874142,1.4210481521839926,0.10520736098294453,-0.6995595987692171,0.31599904247443056,-1.469013456758914,0.24476565485142288,0.39466077072097605,-1.1683404335690428,1.1732819807338704,-1.776969522119845,0.8715521507431784,0.8895233352763896,0.47967756484088525,-0.2858124355241898,2.4384067979911794,-0.07547730568558064,1,2020-02-06
-1.6594746391507604,-0.9695686829264394,-0.7926648000172689,0.6712907740984628,1.7977868763404405,-0.42950896112678477,-0.28237234386217924,-0.6987000834312496,-1.5632365879077237,-0.3591908374253394,-0.7193474734463237,-1.5461869062511282,-0.19262813652465938,1.304086006405929,-1.5149193556875367,3.6343408758631695,0.7221487063921566,0.19104257171229055,-0.9218199476536664,-0.34437707391094063,1,2020-02-07
-0.38999384788502234,0.43905003035414525,2.556363263929651,1.319937760624542,2.4589644532347616,-0.3999763869142876,-0.6330122518476259,0.8900066960291151,-1.6008835346761805,2.883997786892778,0.916671839851633,-0.7614444513521322,1.4336263986512594,0.4591899498735448,0.5214014302358214,-0.5511273804716809,-0.4932056014474545,0.5515491886059003,0.9499015714411405,-0.38259595926635737,0,2020-02-08
0.36753828084607576,-1.0113767129355726,0.1562001287137151,1.4618267464508679,1.898654146303354,1.3908651556795766,-0.07095624423215408,0.5570756611559573,-1.0660063834228666,-0.5656610643306521,0.6435352947272456,0.004295277069181314,1.0905230885098713,-1.8910604076399677,-1.5246802358759124,2.5637760264462077,0.19939308264922465,-0.16253946642273387,0.13514721666586624,-0.42937315979401347,1,2020-02-09
